Item URL,predicated language,actual language,Notes
https://404mike.github.io/whisper-cyw/dist/557348.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557349.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557350.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557351.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557352.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557353.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557354.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557355.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557356.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557357.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557358.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557359.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557360.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557362.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557364.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557973.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557974.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/557975.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/570749.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/570750.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/574894.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/574895.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/578412.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/578416.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580359.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580360.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580368.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580369.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580370.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580371.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580372.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580396.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580397.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580398.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580399.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580419.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580420.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580421.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580422.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580423.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580424.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580425.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580426.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580452.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580453.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580454.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580480.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580482.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580483.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580484.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580485.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580486.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580820.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580821.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580822.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580838.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580841.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580842.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580843.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580844.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580877.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580878.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580879.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580880.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580881.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580897.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580898.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580913.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580914.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580915.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580916.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580917.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580918.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580919.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580957.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580958.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580959.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580960.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580961.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580962.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580964.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580965.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/580999.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581000.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581001.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581003.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581029.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581030.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581031.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581032.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581038.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581039.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581040.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581041.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581042.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581076.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581078.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581079.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581080.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581081.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581082.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581083.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581084.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581086.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/581087.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582216.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582218.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582219.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582220.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582221.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582222.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582223.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582224.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582225.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582254.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582255.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582256.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582257.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582258.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582259.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582260.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582261.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582262.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582307.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582308.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582309.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582310.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582311.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582312.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582313.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582315.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582316.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582360.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582361.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582362.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582363.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582364.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582366.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582367.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582368.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582369.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582492.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582493.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582494.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582495.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582496.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582497.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582498.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582499.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582500.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582501.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582570.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582571.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582572.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582573.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582575.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582576.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582577.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582578.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582579.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582814.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582815.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582817.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582818.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582819.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/582820.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/584741.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/602428.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/602430.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/606763.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/606766.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/606778.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/606781.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/619411.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/619441.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/738606.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/738611.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/769051.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/770511.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/770546.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/770581.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/770586.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/771326.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/771331.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/771351.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/771516.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/771721.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/771851.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/772916.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/772936.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/773016.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/773451.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/773506.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/774041.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/791971.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/791981.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792441.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792711.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792721.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792726.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792731.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792741.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792746.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792761.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792766.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792771.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792776.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792781.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792921.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792986.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/792991.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/793266.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/793281.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/793286.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/793296.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/796461.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/797381.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/797776.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/797976.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/797981.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/797986.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798306.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798316.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798321.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798341.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798346.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/798351.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/798371.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798376.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798381.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798386.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798391.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798396.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798401.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/798416.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798421.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798531.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798816.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/798821.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/800401.html,cy,music,en
https://404mike.github.io/whisper-cyw/dist/800416.html,cy,music,cy
https://404mike.github.io/whisper-cyw/dist/800431.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/800446.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/800456.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/800466.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/800476.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/800486.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/800496.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/800506.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/800516.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/801371.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/801446.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/801521.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/801526.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/801631.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/801636.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/803601.html,cy,en,noisy
https://404mike.github.io/whisper-cyw/dist/803781.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/803846.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/804206.html,cy,music,en
https://404mike.github.io/whisper-cyw/dist/820906.html,cy,music,en
https://404mike.github.io/whisper-cyw/dist/830371.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/830386.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/830396.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/830401.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/830411.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/830416.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/830421.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/830426.html,cy,en,noisy
https://404mike.github.io/whisper-cyw/dist/832806.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/832811.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/832816.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/832876.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/832896.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/832916.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/833041.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/833736.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/833746.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/833761.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/833766.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/833781.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/833786.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/833806.html,cy,en,
